Created Date,Id,Accept Time,Agent Type,Agent Message Count,Case Id,Channel Name,Status
2024-11-27T14:55:22.000+0000,0MwJ7000000x91mKAA,2024-11-27T16:42:23.000+0000,Agent,0,500J7000005h8PnIAI,Inbound Messaging,Ended
2024-11-27T14:57:20.000+0000,0MwJ7000000x91rKAA,2024-11-27T14:57:21.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T14:57:39.000+0000,0MwJ7000000x91wKAA,2024-11-27T16:28:50.000+0000,Agent,0,500J7000005h8Z8IAI,Inbound Messaging,Ended
2024-11-27T15:02:23.000+0000,0MwJ7000000x926KAA,2024-11-27T18:36:38.000+0000,Agent,0,500J7000005h8b9IAA,Inbound Messaging,Ended
2024-11-27T15:03:50.000+0000,0MwJ7000000x92BKAQ,2024-11-27T15:03:51.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:04:53.000+0000,0MwJ7000000x92GKAQ,2024-11-27T16:31:00.000+0000,Agent,0,500J7000005h8cHIAQ,Inbound Messaging,Ended
2024-11-27T15:06:21.000+0000,0MwJ7000000x92LKAQ,2024-11-27T16:31:02.000+0000,Agent,0,500J7000005h8cbIAA,Inbound Messaging,Ended
2024-11-27T15:06:33.000+0000,0MwJ7000000x92QKAQ,2024-11-27T18:15:25.000+0000,Agent,0,500J7000005h8cgIAA,Inbound Messaging,Ended
2024-11-27T15:08:14.000+0000,0MwJ7000000x92VKAQ,2024-11-27T15:08:15.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:08:16.000+0000,0MwJ7000000x92aKAA,2024-11-27T15:08:17.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:10:15.000+0000,0MwJ7000000x92fKAA,2024-11-27T16:40:32.000+0000,Agent,0,500J7000005h8dtIAA,Inbound Messaging,Ended
2024-11-27T15:15:47.000+0000,0MwJ7000000x92kKAA,2024-11-27T15:15:48.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:16:13.000+0000,0MwJ7000000x92pKAA,2024-11-27T15:16:14.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:20:36.000+0000,0MwJ7000000x934KAA,2024-11-27T18:12:31.000+0000,Agent,0,500J7000005h8iZIAQ,Inbound Messaging,Ended
2024-11-27T15:24:09.000+0000,0MwJ7000000x939KAA,2024-11-27T15:24:10.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:27:56.000+0000,0MwJ7000000x93EKAQ,2024-11-27T16:45:31.000+0000,Agent,0,500J7000005h8uxIAA,Inbound Messaging,Ended
2024-11-27T15:28:01.000+0000,0MwJ7000000x93JKAQ,2024-11-27T15:28:02.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:28:28.000+0000,0MwJ7000000x93OKAQ,2024-11-27T16:49:32.000+0000,Agent,0,500J7000005h8mHIAQ,Inbound Messaging,Ended
2024-11-27T15:29:08.000+0000,0MwJ7000000x93TKAQ,2024-11-27T15:29:08.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:30:11.000+0000,0MwJ7000000x93YKAQ,2024-11-27T15:30:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:33:43.000+0000,0MwJ7000000x93dKAA,2024-11-27T16:51:27.000+0000,Agent,0,500J7000005h8p9IAA,Inbound Messaging,Ended
2024-11-27T15:34:10.000+0000,0MwJ7000000x93iKAA,2024-11-27T15:34:11.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:34:55.000+0000,0MwJ7000000x93nKAA,2024-11-27T17:11:00.000+0000,Agent,0,500J7000005h8qgIAA,Inbound Messaging,Ended
2024-11-27T15:38:42.000+0000,0MwJ7000000x93sKAA,2024-11-27T15:38:42.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:40:15.000+0000,0MwJ7000000x93xKAA,2024-11-29T19:19:58.000+0000,Agent,0,500J7000005h8tQIAQ,Inbound Messaging,Ended
2024-11-27T15:41:08.000+0000,0MwJ7000000x942KAA,2024-11-27T15:41:08.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:41:32.000+0000,0MwJ7000000x947KAA,2024-11-27T17:20:35.000+0000,Agent,0,500J7000005h8tfIAA,Inbound Messaging,Ended
2024-11-27T15:43:04.000+0000,0MwJ7000000x94CKAQ,2024-11-27T15:43:05.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:44:20.000+0000,0MwJ7000000x94HKAQ,2024-11-27T19:02:34.000+0000,Agent,0,500J7000005h8v2IAA,Inbound Messaging,Ended
2024-11-27T15:45:46.000+0000,0MwJ7000000x94MKAQ,2024-11-27T18:37:12.000+0000,Agent,0,500J7000005h8vvIAA,Inbound Messaging,Ended
2024-11-27T15:45:49.000+0000,0MwJ7000000x94RKAQ,2024-11-27T15:45:50.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:45:49.000+0000,0MwJ7000000x94WKAQ,2024-11-27T18:29:17.000+0000,Agent,0,500J7000005h8vqIAA,Inbound Messaging,Ended
2024-11-27T15:46:26.000+0000,0MwJ7000000x94bKAA,2024-11-27T21:25:17.000+0000,Agent,0,500J7000005h8wAIAQ,Inbound Messaging,Ended
2024-11-27T15:48:11.000+0000,0MwJ7000000x94gKAA,2024-11-27T20:26:39.000+0000,Agent,0,500J7000005h9CsIAI,Inbound Messaging,Ended
2024-11-27T15:48:41.000+0000,0MwJ7000000x94lKAA,2024-11-27T17:19:08.000+0000,Agent,0,500J7000005h8wtIAA,Inbound Messaging,Ended
2024-11-27T15:49:44.000+0000,0MwJ7000000x94qKAA,2024-11-27T20:02:44.000+0000,Agent,0,500J7000005h8x8IAA,Inbound Messaging,Ended
2024-11-27T15:51:58.000+0000,0MwJ7000000x94vKAA,2024-11-27T15:52:00.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:52:39.000+0000,0MwJ7000000x950KAA,2024-11-27T17:13:49.000+0000,Agent,0,500J7000005h8y1IAA,Inbound Messaging,Ended
2024-11-27T15:54:02.000+0000,0MwJ7000000x955KAA,2024-11-27T15:54:03.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:55:19.000+0000,0MwJ7000000x95AKAQ,2024-11-27T18:36:34.000+0000,Agent,0,500J7000005h915IAA,Inbound Messaging,Ended
2024-11-27T15:56:38.000+0000,0MwJ7000000x95FKAQ,2024-11-27T15:56:39.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:57:11.000+0000,0MwJ7000000x95KKAQ,2024-11-27T15:57:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T15:57:20.000+0000,0MwJ7000000x95PKAQ,2024-11-27T19:49:47.000+0000,Agent,0,500J7000005h90MIAQ,Inbound Messaging,Ended
2024-11-27T15:57:31.000+0000,0MwJ7000000x95UKAQ,2024-11-27T17:15:29.000+0000,Agent,0,500J7000005h90HIAQ,Inbound Messaging,Ended
2024-11-27T15:59:50.000+0000,0MwJ7000000x95ZKAQ,2024-11-27T15:59:51.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T16:00:13.000+0000,0MwJ7000000x95eKAA,2024-11-27T17:23:18.000+0000,Agent,0,500J7000005h914IAA,Inbound Messaging,Ended
2024-11-27T16:01:17.000+0000,0MwJ7000000x95jKAA,2024-11-27T17:23:23.000+0000,Agent,0,500J7000005h923IAA,Inbound Messaging,Ended
2024-11-27T16:02:12.000+0000,0MwJ7000000x95oKAA,2024-11-28T16:32:47.000+0000,Agent,0,500J7000005h92hIAA,Inbound Messaging,Ended
2024-11-27T16:02:21.000+0000,0MwJ7000000x95tKAA,2024-11-27T17:56:47.000+0000,Agent,0,500J7000005h92rIAA,Inbound Messaging,Ended
2024-11-27T16:09:51.000+0000,0MwJ7000000x95yKAA,2024-11-27T16:09:52.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T16:11:51.000+0000,0MwJ7000000x963KAA,2024-11-29T12:07:45.000+0000,Agent,0,500J7000005h957IAA,Inbound Messaging,Ended
2024-11-27T16:28:38.000+0000,0MwJ7000000x96NKAQ,2024-11-27T17:52:39.000+0000,Agent,0,500J7000005h9AlIAI,Inbound Messaging,Ended
2024-11-27T16:29:04.000+0000,0MwJ7000000x96SKAQ,2024-11-27T20:38:10.000+0000,Agent,0,500J7000005gjJDIAY,Inbound Messaging,Ended
2024-11-27T16:40:50.000+0000,0MwJ7000000x96cKAA,2024-11-27T19:55:26.000+0000,Agent,0,500J7000005h9ExIAI,Inbound Messaging,Ended
2024-11-27T17:00:58.000+0000,0MwJ7000000x96mKAA,2024-11-27T20:58:24.000+0000,Agent,0,500J7000005h9KqIAI,Inbound Messaging,Ended
2024-11-27T17:02:14.000+0000,0MwJ7000000x96rKAA,2024-11-27T19:44:15.000+0000,Agent,0,500J7000005h9KgIAI,Inbound Messaging,Ended
2024-11-27T17:04:12.000+0000,0MwJ7000000x96wKAA,2024-11-27T20:56:11.000+0000,Agent,0,500J7000005h9KlIAI,Inbound Messaging,Ended
2024-11-27T17:04:38.000+0000,0MwJ7000000x971KAA,2024-11-27T18:31:20.000+0000,Agent,0,500J7000005h9KvIAI,Inbound Messaging,Ended
2024-11-27T17:09:39.000+0000,0MwJ7000000x976KAA,2024-11-27T17:09:40.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:11:01.000+0000,0MwJ7000000x97BKAQ,2024-11-27T17:11:02.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:11:32.000+0000,0MwJ7000000x97GKAQ,2024-11-27T17:11:33.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:15:58.000+0000,0MwJ7000000x97QKAQ,2024-11-27T17:16:00.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:22:01.000+0000,0MwJ7000000x97VKAQ,2024-11-27T17:22:02.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:22:47.000+0000,0MwJ7000000x97aKAA,2024-11-28T20:05:03.000+0000,Agent,0,500J7000005hBDWIA2,Inbound Messaging,Ended
2024-11-27T17:26:31.000+0000,0MwJ7000000x97fKAA,2024-11-27T21:04:36.000+0000,Agent,0,500J7000005h9QPIAY,Inbound Messaging,Ended
2024-11-27T17:35:40.000+0000,0MwJ7000000x97kKAA,2024-11-27T17:35:41.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T17:55:36.000+0000,0MwJ7000000x97pKAA,2024-11-29T17:24:14.000+0000,Agent,0,500J7000005h9TTIAY,Inbound Messaging,Ended
2024-11-27T17:59:02.000+0000,0MwJ7000000x97uKAA,2024-11-27T17:59:04.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T18:00:59.000+0000,0MwJ7000000x97zKAA,2024-11-27T18:01:00.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T18:02:47.000+0000,0MwJ7000000x984KAA,2024-11-27T18:02:48.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T18:03:05.000+0000,0MwJ7000000x989KAA,2024-11-27T19:10:44.000+0000,Agent,0,500J7000005h9UlIAI,Inbound Messaging,Ended
2024-11-27T18:10:19.000+0000,0MwJ7000000x98EKAQ,2024-11-27T21:36:48.000+0000,Agent,0,500J7000005h9XpIAI,Inbound Messaging,Ended
2024-11-27T18:16:52.000+0000,0MwJ7000000x98JKAQ,2024-11-27T21:44:23.000+0000,Agent,0,500J7000005h9YxIAI,Inbound Messaging,Ended
2024-11-27T18:20:54.000+0000,0MwJ7000000x98OKAQ,,System,0,,Inbound Messaging,Waiting
2024-11-27T18:40:44.000+0000,0MwJ7000000x98TKAQ,2024-11-27T19:32:33.000+0000,Agent,0,500J7000005h9caIAA,Inbound Messaging,Ended
2024-11-27T18:56:24.000+0000,0MwJ7000000x98dKAA,2024-11-27T20:52:56.000+0000,Agent,0,,Inbound Messaging,Ended
2024-11-27T18:58:05.000+0000,0MwJ7000000x98iKAA,2024-11-27T19:50:34.000+0000,Agent,0,500J7000005h9eHIAQ,Inbound Messaging,Ended
2024-11-27T19:07:23.000+0000,0MwJ7000000x98nKAA,2024-11-28T14:30:17.000+0000,Agent,0,500J7000005h9gDIAQ,Inbound Messaging,Ended
2024-11-27T19:16:29.000+0000,0MwJ7000000x98xKAA,2024-11-27T20:58:26.000+0000,Agent,0,,Inbound Messaging,Ended
2024-11-27T19:23:14.000+0000,0MwJ7000000x992KAA,2024-11-27T20:56:32.000+0000,Agent,0,500J7000005gkV9IAI,Inbound Messaging,Ended
2024-11-27T19:36:25.000+0000,0MwJ7000000x997KAA,2024-11-27T19:36:26.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T19:37:46.000+0000,0MwJ7000000x99CKAQ,2024-11-27T20:51:12.000+0000,Agent,0,500J7000005foNfIAI,Inbound Messaging,Ended
2024-11-27T19:44:29.000+0000,0MwJ7000000x99HKAQ,2024-11-27T19:44:30.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T19:58:36.000+0000,0MwJ7000000x99MKAQ,2024-11-28T19:40:47.000+0000,Agent,0,500J7000005h9mzIAA,Inbound Messaging,Ended
2024-11-27T20:27:56.000+0000,0MwJ7000000x99WKAQ,2024-11-27T20:27:57.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T20:42:56.000+0000,0MwJ7000000x99bKAA,2024-11-27T20:42:57.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T20:50:59.000+0000,0MwJ7000000x99gKAA,2024-11-28T19:40:42.000+0000,Agent,0,500J7000005h9sdIAA,Inbound Messaging,Ended
2024-11-27T21:05:51.000+0000,0MwJ7000000x99lKAA,2024-11-27T21:07:51.000+0000,Agent,0,500J7000005h9tvIAA,Inbound Messaging,Ended
2024-11-27T21:16:24.000+0000,0MwJ7000000x99qKAA,2024-11-27T21:54:02.000+0000,Agent,0,500J7000005h9xTIAQ,Inbound Messaging,Ended
2024-11-27T21:43:40.000+0000,0MwJ7000000x99vKAA,2024-11-27T21:45:49.000+0000,Agent,0,500J7000005h9soIAA,Inbound Messaging,Ended
2024-11-27T22:45:17.000+0000,0MwJ7000000x9AAKAY,2024-11-27T22:45:18.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-27T23:44:06.000+0000,0MwJ7000000x9AKKAY,2024-11-28T11:41:42.000+0000,Agent,0,500J7000005hABLIA2,Inbound Messaging,Ended
2024-11-28T02:25:30.000+0000,0MwJ7000000x9AUKAY,2024-11-28T09:42:23.000+0000,Agent,0,500J7000005hAVyIAM,Inbound Messaging,Ended
2024-11-28T06:06:32.000+0000,0MwJ7000000x9AoKAI,2024-11-28T16:38:01.000+0000,Agent,0,500J7000005hAoRIAU,Inbound Messaging,Ended
2024-11-28T06:32:55.000+0000,0MwJ7000000x9AyKAI,2024-11-29T17:19:54.000+0000,Agent,0,500J7000005hArBIAU,Inbound Messaging,Ended
2024-11-28T07:04:53.000+0000,0MwJ7000000x9B3KAI,2024-11-28T07:04:55.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T07:08:10.000+0000,0MwJ7000000x9B8KAI,2024-11-29T09:28:22.000+0000,Agent,0,500J7000005hAu5IAE,Inbound Messaging,Ended
2024-11-28T07:29:13.000+0000,0MwJ7000000x9BDKAY,2024-11-28T18:33:22.000+0000,Agent,0,500J7000005hBKOIA2,Inbound Messaging,Ended
2024-11-28T08:07:57.000+0000,0MwJ7000000x9BNKAY,2024-11-28T09:13:32.000+0000,Agent,0,500J7000005hB03IAE,Inbound Messaging,Ended
2024-11-28T08:19:37.000+0000,0MwJ7000000x9BcKAI,2024-11-29T14:48:19.000+0000,Agent,0,500J7000005hDuLIAU,Inbound Messaging,Ended
2024-11-28T08:47:26.000+0000,0MwJ7000000x9BrKAI,2024-11-28T08:47:27.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T08:50:47.000+0000,0MwJ7000000x9BwKAI,2024-11-28T09:24:39.000+0000,Agent,0,500J7000005hB9oIAE,Inbound Messaging,Ended
2024-11-28T09:02:03.000+0000,0MwJ7000000x9C1KAI,2024-11-28T13:10:46.000+0000,Agent,0,500J7000005hBAcIAM,Inbound Messaging,Ended
2024-11-28T09:08:01.000+0000,0MwJ7000000x9C6KAI,2024-11-28T09:37:56.000+0000,Agent,0,500J7000005hBCJIA2,Inbound Messaging,Ended
2024-11-28T09:08:06.000+0000,0MwJ7000000x9CBKAY,2024-11-28T09:31:06.000+0000,Agent,0,500J7000005hBCEIA2,Inbound Messaging,Ended
2024-11-28T09:08:37.000+0000,0MwJ7000000x9CGKAY,2024-11-28T09:37:58.000+0000,Agent,0,500J7000005hBCiIAM,Inbound Messaging,Ended
2024-11-28T09:13:02.000+0000,0MwJ7000000x9CLKAY,2024-11-28T10:28:09.000+0000,Agent,0,500J7000005hBEjIAM,Inbound Messaging,Ended
2024-11-28T09:13:28.000+0000,0MwJ7000000x9CQKAY,2024-11-28T09:37:22.000+0000,Agent,0,500J7000005hBEyIAM,Inbound Messaging,Ended
2024-11-28T09:18:26.000+0000,0MwJ7000000x9CVKAY,2024-11-29T12:49:17.000+0000,Agent,0,500J7000005hBGpIAM,Inbound Messaging,Ended
2024-11-28T09:19:43.000+0000,0MwJ7000000x9CaKAI,2024-11-28T12:57:13.000+0000,Agent,0,500J7000005hBEVIA2,Inbound Messaging,Ended
2024-11-28T09:21:16.000+0000,0MwJ7000000x9CfKAI,2024-11-28T13:04:34.000+0000,Agent,0,500J7000005hBHiIAM,Inbound Messaging,Ended
2024-11-28T09:23:37.000+0000,0MwJ7000000x9CkKAI,2024-11-28T10:41:41.000+0000,Agent,0,500J7000005hBIMIA2,Inbound Messaging,Ended
2024-11-28T09:26:25.000+0000,0MwJ7000000x9CpKAI,2024-11-29T09:09:07.000+0000,Agent,0,500J7000005hBfQIAU,Inbound Messaging,Ended
2024-11-28T09:28:36.000+0000,0MwJ7000000x9CuKAI,2024-11-28T14:46:37.000+0000,Agent,0,500J7000005hBZ3IAM,Inbound Messaging,Ended
2024-11-28T09:30:48.000+0000,0MwJ7000000x9CzKAI,2024-11-28T09:30:49.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T09:31:04.000+0000,0MwJ7000000x9D4KAI,2024-11-28T09:31:05.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T09:35:33.000+0000,0MwJ7000000x9D9KAI,2024-11-28T09:35:34.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T09:43:46.000+0000,0MwJ7000000x9DEKAY,2024-11-28T14:41:09.000+0000,Agent,0,500J7000005hBQuIAM,Inbound Messaging,Ended
2024-11-28T09:49:01.000+0000,0MwJ7000000x9DJKAY,2024-11-28T11:41:40.000+0000,Agent,0,500J7000005hBSlIAM,Inbound Messaging,Ended
2024-11-28T09:52:14.000+0000,0MwJ7000000x9DOKAY,2024-11-28T18:31:46.000+0000,Agent,0,500J7000005grnDIAQ,Inbound Messaging,Ended
2024-11-28T09:54:51.000+0000,0MwJ7000000x9DTKAY,2024-11-28T12:13:53.000+0000,Agent,0,500J7000005hBU8IAM,Inbound Messaging,Ended
2024-11-28T11:17:16.000+0000,0MwJ7000000x9DUKAY,2024-11-28T11:17:17.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T09:54:51.000+0000,0MwJ7000000x9DYKAY,2024-11-28T14:05:34.000+0000,Agent,0,500J7000005hBUSIA2,Inbound Messaging,Ended
2024-11-28T09:58:19.000+0000,0MwJ7000000x9DdKAI,2024-11-28T11:41:49.000+0000,Agent,0,500J7000005hBVkIAM,Inbound Messaging,Ended
2024-11-28T10:02:33.000+0000,0MwJ7000000x9DiKAI,2024-11-28T19:40:40.000+0000,Agent,0,500J7000005hBZNIA2,Inbound Messaging,Ended
2024-11-28T10:03:15.000+0000,0MwJ7000000x9DnKAI,2024-11-28T11:57:04.000+0000,Agent,0,500J7000005hBY0IAM,Inbound Messaging,Ended
2024-11-28T10:07:32.000+0000,0MwJ7000000x9DsKAI,2024-11-28T10:07:33.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:10:02.000+0000,0MwJ7000000x9DxKAI,2024-11-28T13:15:25.000+0000,Agent,0,500J7000005hCVqIAM,Inbound Messaging,Ended
2024-11-28T10:10:38.000+0000,0MwJ7000000x9E2KAI,2024-11-28T10:50:29.000+0000,Agent,0,500J7000005hBaMIAU,Inbound Messaging,Ended
2024-11-28T10:10:44.000+0000,0MwJ7000000x9E7KAI,2024-11-28T10:10:45.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:11:44.000+0000,0MwJ7000000x9ECKAY,2024-11-28T13:18:04.000+0000,Agent,0,500J7000005hBbEIAU,Inbound Messaging,Ended
2024-11-28T10:11:52.000+0000,0MwJ7000000x9EHKAY,2024-11-28T10:11:53.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:12:00.000+0000,0MwJ7000000x9EMKAY,2024-11-28T13:44:38.000+0000,Agent,0,500J7000005hBLSIA2,Inbound Messaging,Ended
2024-11-28T10:12:41.000+0000,0MwJ7000000x9ERKAY,2024-11-28T15:12:25.000+0000,Agent,0,500J7000005hBbOIAU,Inbound Messaging,Ended
2024-11-28T10:14:30.000+0000,0MwJ7000000x9EWKAY,2024-11-28T10:14:31.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:14:55.000+0000,0MwJ7000000x9EbKAI,2024-11-28T10:14:55.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:14:56.000+0000,0MwJ7000000x9ElKAI,2024-11-28T13:12:21.000+0000,Agent,0,500J7000005hCuQIAU,Inbound Messaging,Ended
2024-11-28T10:16:14.000+0000,0MwJ7000000x9EqKAI,2024-11-29T20:16:05.000+0000,Agent,0,500J7000005hBdZIAU,Inbound Messaging,Ended
2024-11-28T10:20:41.000+0000,0MwJ7000000x9EvKAI,2024-11-28T10:20:41.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:23:36.000+0000,0MwJ7000000x9F0KAI,2024-11-28T10:47:13.000+0000,Agent,0,500J7000005hBgsIAE,Inbound Messaging,Ended
2024-11-28T10:26:28.000+0000,0MwJ7000000x9F5KAI,2024-11-28T11:17:12.000+0000,Agent,0,500J7000005hBi0IAE,Inbound Messaging,Ended
2024-11-28T10:28:39.000+0000,0MwJ7000000x9FAKAY,2024-11-28T17:48:19.000+0000,Agent,0,500J7000005hBjrIAE,Inbound Messaging,Ended
2024-11-28T10:30:03.000+0000,0MwJ7000000x9FFKAY,2024-11-28T13:06:52.000+0000,Agent,0,500J7000005hBkaIAE,Inbound Messaging,Ended
2024-11-28T10:33:51.000+0000,0MwJ7000000x9FKKAY,2024-11-28T10:33:53.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:34:03.000+0000,0MwJ7000000x9FPKAY,2024-11-28T10:34:04.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:35:22.000+0000,0MwJ7000000x9FUKAY,2024-11-28T10:35:23.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:38:39.000+0000,0MwJ7000000x9FZKAY,2024-11-28T15:03:26.000+0000,Agent,0,500J7000005hBm8IAE,Inbound Messaging,Ended
2024-11-28T10:42:59.000+0000,0MwJ7000000x9FeKAI,2024-11-28T12:05:07.000+0000,Agent,0,500J7000005hBp6IAE,Inbound Messaging,Ended
2024-11-28T10:46:34.000+0000,0MwJ7000000x9FjKAI,2024-11-28T13:00:53.000+0000,Agent,0,500J7000005hBqnIAE,Inbound Messaging,Ended
2024-11-28T10:48:47.000+0000,0MwJ7000000x9FoKAI,2024-11-28T10:48:48.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:49:24.000+0000,0MwJ7000000x9FtKAI,2024-11-28T13:12:22.000+0000,Agent,0,500J7000005hBseIAE,Inbound Messaging,Ended
2024-11-28T10:50:23.000+0000,0MwJ7000000x9FyKAI,2024-11-28T10:50:24.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:51:51.000+0000,0MwJ7000000x9G3KAI,2024-11-28T11:57:31.000+0000,Agent,0,500J7000005hBuGIAU,Inbound Messaging,Ended
2024-11-28T10:52:07.000+0000,0MwJ7000000x9G8KAI,2024-11-28T10:52:07.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:52:27.000+0000,0MwJ7000000x9GDKAY,2024-11-28T10:52:28.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:52:45.000+0000,0MwJ7000000x9GIKAY,2024-11-28T19:03:36.000+0000,Agent,0,500J7000005hBuzIAE,Inbound Messaging,Ended
2024-11-28T10:56:11.000+0000,0MwJ7000000x9GNKAY,2024-11-28T10:56:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:56:23.000+0000,0MwJ7000000x9GSKAY,2024-11-28T10:56:24.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T10:57:03.000+0000,0MwJ7000000x9GXKAY,2024-11-28T21:29:04.000+0000,Agent,0,500J7000005hBUiIAM,Inbound Messaging,Ended
2024-11-28T10:57:34.000+0000,0MwJ7000000x9GcKAI,2024-11-28T15:31:18.000+0000,Agent,0,500J7000005hBwHIAU,Inbound Messaging,Ended
2024-11-28T11:02:25.000+0000,0MwJ7000000x9GhKAI,2024-11-28T11:02:26.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:03:28.000+0000,0MwJ7000000x9GmKAI,2024-11-28T11:03:29.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:04:42.000+0000,0MwJ7000000x9GrKAI,2024-11-28T11:04:43.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:05:34.000+0000,0MwJ7000000x9GwKAI,2024-11-28T13:08:50.000+0000,Agent,0,500J7000005hC09IAE,Inbound Messaging,Ended
2024-11-28T11:05:49.000+0000,0MwJ7000000x9H1KAI,2024-11-28T11:05:50.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:07:46.000+0000,0MwJ7000000x9H6KAI,2024-11-28T12:13:52.000+0000,Agent,0,500J7000005hBzbIAE,Inbound Messaging,Ended
2024-11-28T11:15:10.000+0000,0MwJ7000000x9HBKAY,2024-11-28T11:15:11.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:15:24.000+0000,0MwJ7000000x9HGKAY,2024-11-28T11:15:25.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:18:06.000+0000,0MwJ7000000x9HLKAY,2024-11-28T11:18:07.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:18:23.000+0000,0MwJ7000000x9HQKAY,2024-11-28T12:17:13.000+0000,Agent,0,500J7000005hC6pIAE,Inbound Messaging,Ended
2024-11-28T11:20:33.000+0000,0MwJ7000000x9HVKAY,2024-11-28T18:50:40.000+0000,Agent,0,500J7000005hC7TIAU,Inbound Messaging,Ended
2024-11-28T11:22:30.000+0000,0MwJ7000000x9HaKAI,2024-11-28T15:10:37.000+0000,Agent,0,500J7000005hC87IAE,Inbound Messaging,Ended
2024-11-28T11:24:23.000+0000,0MwJ7000000x9HfKAI,2024-11-28T11:24:24.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:24:56.000+0000,0MwJ7000000x9HkKAI,2024-11-28T18:22:38.000+0000,Agent,0,500J7000005hC8WIAU,Inbound Messaging,Ended
2024-11-28T11:26:11.000+0000,0MwJ7000000x9HpKAI,2024-11-28T12:30:54.000+0000,Agent,0,500J7000005hC90IAE,Inbound Messaging,Ended
2024-11-28T11:26:59.000+0000,0MwJ7000000x9HuKAI,2024-11-28T11:27:00.000+0000,Bot,0,,Inbound Messaging,Ended
2024-11-28T11:27:34.000+0000,0MwJ7000000x9HzKAI,2024-11-28T11:27:35.000+0000,Bot,0,,Inbound Messaging,Ended
